Cluster_category,date_ym,records_month,valid_idmonth,distinct_id,records_cluster,valid_idcluster,distinct_idcluster,pre_1990_n_pct,n_clusters
Patient factors,2018-12,562065,562065,408025,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2019-01,792645,792645,568210,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2019-02,709700,709700,512650,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2019-03,736820,736820,532525,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2019-04,674595,674595,484590,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2019-05,701285,701285,506495,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2019-06,647865,647865,467525,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2019-07,764585,764585,547540,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2019-08,710885,710885,507495,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2019-09,875940,875940,612160,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2019-10,921640,921640,640925,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2019-11,876455,876455,587280,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2019-12,736410,736410,484810,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2020-01,952325,952325,631010,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2020-02,845765,845765,569530,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2020-03,683880,683880,441380,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2020-04,495865,495865,266660,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2020-05,430995,430995,244570,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2020-06,502885,502885,306540,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2020-07,614165,614165,391380,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2020-08,577730,577730,367210,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2020-09,1112100,1112100,784140,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2020-10,1444120,1444120,1052545,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2020-11,1148740,1148740,810975,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2020-12,1075260,1075260,754290,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2021-01,1067360,1067360,705905,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2021-02,999940,999940,689750,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2021-03,1278690,1278690,907275,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2021-04,1093075,1093075,787460,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2021-05,1028515,1028515,744000,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2021-06,1193795,1193795,864165,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2021-07,1072010,1072010,765730,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2021-08,993770,993770,707730,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2021-09,1320985,1320985,966570,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2021-10,1466085,1466085,1112325,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2021-11,1657505,1657505,1273060,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2021-12,1147375,1147375,843690,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2022-01,1200340,1200340,861160,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2022-02,1135345,1135345,857300,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2022-03,1337440,1337440,1014940,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2022-04,960035,960035,698815,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2022-05,1251460,1251460,949750,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2022-06,1195505,1195505,925985,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2022-07,1235360,1235360,957015,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2022-08,1308610,1308610,1020605,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2022-09,1308500,1308500,1026385,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2022-10,1434060,1434060,1133300,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2022-11,1452600,1452600,1158870,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2022-12,1205925,1205925,943845,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2023-01,1647085,1647085,1339420,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2023-02,1619605,1619605,1351695,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2023-03,2007235,2007235,1711475,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2023-04,834645,834645,635335,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Patient factors,2023-05,296285,296285,233795,170488610,170488610,60040395,"1,213,905 (0.71%)",24
Review and monitoring,1990-01,265,265,225,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1990-02,45,45,35,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1990-03,40,40,30,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1990-04,40,40,30,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1990-05,40,40,30,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1990-06,55,55,35,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1990-07,35,35,30,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1990-08,30,30,25,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1990-09,40,40,30,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1990-10,45,45,40,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1990-11,65,65,45,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1990-12,40,40,30,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1991-01,245,245,200,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1991-02,50,50,40,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1991-03,45,45,35,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1991-04,45,45,35,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1991-05,50,50,40,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1991-06,55,55,45,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1991-07,45,45,35,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1991-08,55,55,45,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1991-09,45,45,40,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1991-10,55,55,40,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1991-11,50,50,40,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1991-12,35,35,30,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1992-01,260,260,205,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1992-02,55,55,45,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1992-03,65,65,55,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1992-04,40,40,40,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1992-05,45,45,40,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1992-06,70,70,60,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1992-07,60,60,50,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1992-08,55,55,45,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1992-09,55,55,45,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1992-10,70,70,55,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1992-11,45,45,35,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1992-12,60,60,50,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1993-01,285,285,220,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1993-02,80,80,60,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1993-03,65,65,55,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1993-04,65,65,55,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1993-05,65,65,50,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1993-06,55,55,45,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1993-07,75,75,60,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1993-08,60,60,45,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1993-09,75,75,55,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1993-10,80,80,65,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1993-11,85,85,70,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1993-12,60,60,50,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1994-01,325,325,260,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1994-02,80,80,65,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1994-03,120,120,90,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1994-04,100,100,75,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1994-05,80,80,60,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1994-06,90,90,75,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1994-07,105,105,85,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1994-08,70,70,65,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1994-09,75,75,60,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1994-10,120,120,95,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1994-11,120,120,85,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1994-12,90,90,70,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1995-01,385,385,300,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1995-02,100,100,80,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1995-03,90,90,75,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1995-04,90,90,70,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1995-05,120,120,100,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1995-06,105,105,85,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1995-07,95,95,70,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1995-08,110,110,90,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1995-09,110,110,85,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1995-10,100,100,80,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1995-11,125,125,100,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1995-12,90,90,70,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1996-01,375,375,300,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1996-02,120,120,85,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1996-03,90,90,80,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1996-04,120,120,80,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1996-05,120,120,95,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1996-06,105,105,80,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1996-07,120,120,90,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1996-08,115,115,85,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1996-09,100,100,85,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1996-10,110,110,95,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1996-11,125,125,100,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1996-12,100,100,75,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1997-01,450,450,345,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1997-02,125,125,100,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1997-03,135,135,110,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1997-04,110,110,90,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1997-05,160,160,120,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1997-06,145,145,125,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1997-07,135,135,105,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1997-08,95,95,75,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1997-09,140,140,115,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1997-10,135,135,110,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1997-11,180,180,115,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1997-12,140,140,115,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1998-01,475,475,375,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1998-02,145,145,125,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1998-03,170,170,135,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1998-04,155,155,115,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1998-05,160,160,120,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1998-06,180,180,135,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1998-07,165,165,135,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1998-08,130,130,100,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1998-09,175,175,140,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1998-10,180,180,130,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1998-11,180,180,155,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1998-12,160,160,130,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1999-01,515,515,395,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1999-02,190,190,155,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1999-03,255,255,190,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1999-04,170,170,135,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1999-05,185,185,150,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1999-06,205,205,155,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1999-07,160,160,130,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1999-08,155,155,125,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1999-09,245,245,175,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1999-10,220,220,175,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1999-11,205,205,155,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,1999-12,170,170,130,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2000-01,655,655,510,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2000-02,260,260,210,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2000-03,260,260,200,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2000-04,205,205,150,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2000-05,230,230,185,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2000-06,310,310,225,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2000-07,290,290,220,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2000-08,290,290,205,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2000-09,250,250,200,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2000-10,275,275,220,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2000-11,345,345,250,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2000-12,275,275,200,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2001-01,745,745,575,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2001-02,315,315,240,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2001-03,300,300,230,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2001-04,295,295,225,213996395,213996395,30800145,"6,440 (0.00%)",27
Review and monitoring,2001-05,275,275,220,213996395,213996395,30800145,"6,440 (0.00%)",27
