dataset,column_name,archived_on,completeness
nicor_crm_pmicd,2_02_PREDEVICE_AETIOLOGY,2025-04-24,84.354
nicor_crm_pmicd,1_07_SEX,2025-04-24,98.876
nicor_crm_pmicd,3_31_ACCESS_RV2,2025-04-24,1.501
nicor_crm_pmicd,3_34_LEAD_MANUFACTURER_RV2,2025-04-24,1.944
nicor_crm_pmicd,3_32_PACING_SITE_RV2,2025-04-24,2.679
nicor_crm_pmicd,3_47_ACCESS_AL2,2025-04-24,0.513
nicor_crm_pmicd,LSOA_OF_REGISTRATION,2025-04-24,99.236
nicor_crm_pmicd,3_49_INDICATION_FOR_AL_LEAD_2_REVISION_CHANGE_REMOVAL,2025-04-24,0.839
nicor_crm_pmicd,3_82_LEAD_MANUFACTURER_DEFIB2,2025-04-24,0.047
nicor_crm_pmicd,5_02_LATE_COMPLICATIONS,2025-04-24,54.011
nicor_crm_pmicd,LSOA_OF_RESIDENCE,2025-04-24,99.858
nicor_crm_pmicd,3_65_INDICATION_FOR_LV2_LEAD_REVISION_CHANGE_REMOVAL,2025-04-24,1.35
nicor_crm_pmicd,3_01_PROCEDURE_DATE_TIME,2025-04-24,100
nicor_crm_pmicd,1_09_PATIENT_ADMIN_STATUS,2025-04-24,91.128
nicor_crm_pmicd,3_19_GENERATOR_DEVICE_MANUFACTURER,2025-04-24,91.301
nicor_crm_pmicd,3_74_LEAD_MANUFACTURER_DEFIB1,2025-04-24,1.664
nicor_crm_pmicd,3_56_PACING_SITE_LV1,2025-04-24,11.076
nicor_crm_pmicd,3_70_LEAD_INTERVENTION_DEFIB1,2025-04-24,41.242
nicor_crm_pmicd,3_17_GENERATOR_SITE_OF_IMPLANTATION,2025-04-24,89.922
nicor_crm_pmicd,2_07_LV_FUNCTION,2025-04-24,50.188
nicor_crm_pmicd,3_42_LEAD_MANUFACTURER_AL1,2025-04-24,54.4
nicor_crm_pmicd,4_05_NUMBER_OF_CORONARY_SINUS_LEADS_REMOVED_COMPLETELY,2025-04-24,21.631
nicor_crm_pmicd,5_01_ACUTE_COMPLICATIONS,2025-04-24,81.458
nicor_crm_pmicd,3_38_LEAD_INTERVENTION_AL1,2025-04-24,75.281
nicor_crm_pmicd,3_73_INDICATION_FOR_REPLACEMENT_REVISION_REMOVAL_OF_DEFIB1_LEAD,2025-04-24,1.401
nicor_crm_pmicd,GP_PRACTICE_CODE_TRACED,2025-04-24,99.422
nicor_crm_pmicd,4_04_NUMBER_OF_PACING_LEADS_REMOVED_PARTIALLY,2025-04-24,21.624
nicor_crm_pmicd,3_35_LEAD_MODEL_RV2,2025-04-24,2.026
nicor_crm_pmicd,3_77_LEAD_CONNECTOR_TYPE_DEFIB1,2025-04-24,1.352
nicor_crm_pmicd,3_67_LEAD_MODEL_LV2,2025-04-24,1.151
nicor_crm_pmicd,6_01_DATE_OF_FILE_CLOSURE,2025-04-24,6.918
nicor_crm_pmicd,3_46_LEAD_INTERVENTION_AL2,2025-04-24,29.802
nicor_crm_pmicd,2_03_PREDEVICE_SYMPTOMS,2025-04-24,90.354
nicor_crm_pmicd,3_13_FLUOROSCOPY_TIME,2025-04-24,78.323
nicor_crm_pmicd,3_85_LEAD_CONNECTOR_TYPE_DEFIB2,2025-04-24,0.016
nicor_crm_pmicd,3_12_MAXIMUM_SYSTEM_CAPABILITY,2025-04-24,91.888
nicor_crm_pmicd,3_25_INDICATION_FOR_RV1_LEAD_REVISION_CHANGE_REMOVAL,2025-04-24,32.376
nicor_crm_pmicd,ProductionDate,2025-04-24,100
nicor_crm_pmicd,4_01_INDICATION_FOR_LEAD_EXTRACTION,2025-04-24,2.178
nicor_crm_pmicd,3_64_PACING_SITE_LV2,2025-04-24,0.671
nicor_crm_pmicd,3_40_PACING_SITE_AL1,2025-04-24,48.814
nicor_crm_pmicd,3_63_ACCESS_LV2,2025-04-24,0.585
nicor_crm_pmicd,3_75_LEAD_MODEL_DEFIB1,2025-04-24,1.72
nicor_crm_pmicd,LA_OF_REGISTRATION,2025-04-24,99.236
nicor_hf,11_23_TREATMENT_CCB_DOSE,2025-04-24,1.236
nicor_hf,5_01_SOCIAL_HISTORY_ALCOHOL,2025-04-24,9.769
nicor_hf,14_00_HEART_FAILURE,2025-04-24,1.012
nicor_hf,11_18_TREATMENT_OTHER_ORAL_ANTI_PLATELET,2025-04-24,11.69
nicor_hf,9_13_BNP,2025-04-24,70.933
nicor_hf,11_22_TREATMENT_CCB,2025-04-24,14.101
nicor_hf,11_02_TREATMENT_ACEI_DOSE,2025-04-24,25.915
nicor_hf,11_12_TREATMENT_DIURETIC_THIAZIDE_DOSE,2025-04-24,2.468
nicor_hf,7_40_IVABRADINE,2025-04-24,11.144
nicor_hf,NHS_NUMBER_DEID,2025-04-24,97.074
nicor_hf,7_16_ASPIRIN,2025-04-24,10.873
nicor_hf,11_28_WARFARIN_DOSE,2025-04-24,0.488
nicor_hf,7_30_AMIODARONE_DOSE,2025-04-24,0.34
nicor_hf,1_07_GENDER,2025-04-24,99.936
nicor_hf,11_24_TREATMENT_THERAPY_FOR_LIPIDS,2025-04-24,15.531
nicor_hf,4_09_PREVIOUS_VALVE_DISEASE,2025-04-24,99.931
nicor_hf,4_14A_ASTHMA,2025-04-24,99.931
nicor_hf,9_16_QRS_DURATION,2025-04-24,75.953
nicor_hf,4_12_PREVIOUS_HYPERTENSION,2025-04-24,99.935
nicor_hf,7_20_DIGOXIN,2025-04-24,12.395
nicor_hf,8_06_BLOOD_PRESSURE_SYSTOLIC,2025-04-24,99.727
nicor_hf,9_05_ELECTROLYTES_K,2025-04-24,98.36
nicor_hf,9_14_NT_BNP,2025-04-24,75.657
nicor_hf,9_02_UREA,2025-04-24,98.067
nicor_hf,7_24_THERAPY_FOR_LIPIDS,2025-04-24,10.999
nicor_hf,11_42_TREATMENT_HYDRALAZINE,2025-04-24,15.904
nicor_hf,7_05_ARB_DOSE,2025-04-24,0.011
nicor_hf,7_33_NSAID,2025-04-24,10.486
nicor_hf,2_04AI_SPECIALIST_INPUT,2025-04-24,99.936
nicor_hf,7_25_THERAPY_FOR_LIPIDS_DOSE,2025-04-24,3.233
nicor_hf,7_15_ARA_DOSE,2025-04-24,1.793
nicor_hf,11_40_TREATMENT_IVABRADINE,2025-04-24,17.047
nicor_hf,7_41_IVABRADINE_DOSE,2025-04-24,0.096
nicor_hf,7_02_ACEI_DOSE,2025-04-24,2.63
nicor_hf,9_04_ELECTROLYTES_NA,2025-04-24,99.921
nicor_hf,8_06A_BLOOD_PRESSURE_SYSTOLIC_ON_ADMISSION_FIRST_RECORDED,2025-04-24,99.925
nicor_hf,8_04_HEART_RATE,2025-04-24,99.753
nicor_hf,7_13_ARA,2025-04-24,11.286
nicor_hf,15_13_DATE_OF_REVIEW_APPOINTMENT,2025-04-24,25.735
nicor_hf,11_14_TREATMENT_ARA_REASON,2025-04-24,1.241
nicor_hf,15_00_HEART_FAILURE_NURSE_FU,2025-04-24,95.704
nicor_hf,15_05_PALLIATIVE_CARE,2025-04-24,24.582
nicor_hf,7_21_DIGOXIN_DOSE,2025-04-24,0.921
nicor_hf,11_11_DIURETIC_THIAZIDE,2025-04-24,95.985
nicor_hf,7_43_HYDRALAZINE_DOSE,2025-04-24,0.147
nicor_hf,3_04_PERIPHERAL_OEDEMA,2025-04-24,99.916
nicor_hf,1_03_NHS_NUMBER_DEID,2025-04-24,97.074
nicor_hf,15_01_CARDIAC_REHAB,2025-04-24,95.766
nicor_hf,7_07_BETA_DOSE,2025-04-24,4.774
nicor_hf,11_04_TREATMENT_ARB,2025-04-24,96.008
nicor_hf,11_30_TREATMENT_AMIODARONE_DOSE,2025-04-24,0.648
nicor_hf,7_32_ALLOPURINOL_DOSE,2025-04-24,0.593
nicor_hf,15_12_REVIEW_APPOINTMENT_WITH_THE_HF_MDT,2025-04-24,95.558
nicor_hf,4_00_PREVIOUS_IHD,2025-04-24,99.933
nicor_hf,9_21_ECG_RHYTHM,2025-04-24,99.904
nicor_hf,11_16_TREATMENT_ASPIRIN,2025-04-24,13.742
nicor_hf,11_32_TREATMENT_ALLOPURINOL_DOSE,2025-04-24,0.954
nicor_hf,7_09_DIURETIC_LOOP,2025-04-24,13.503
nicor_hf,11_20_TREATMENT_DIGOXIN,2025-04-24,83.376
nicor_hf,11_13_TREATMENT_ARA,2025-04-24,95.993
nicor_hf,11_17_TREATMENT_ASPIRIN_DOSE,2025-04-24,2.627
nicor_hf,7_01_ACEI,2025-04-24,13.647
nicor_hf,2_00_DATE_OF_VISIT,2025-04-24,99.998
nicor_hf,11_35_TREATMENT_NITRATE_DOSE,2025-04-24,1.521
nicor_hf,7_08_BETA_BLOCKER_REASON,2025-04-24,0.392
nicor_hf,7_35_NITRATE_DOSE,2025-04-24,0.619
nicor_hf,7_17_ASPIRIN_DOSE,2025-04-24,1.551
nicor_hf,11_28A_OTHER_ORAL_ANTICOAGULANT,2025-04-24,14.611
nicor_hf,5_02_SOCIAL_HISTORY_SMOKING,2025-04-24,11.799
nicor_hf,11_21_TREATMENT_DIGOXIN_DOSE,2025-04-24,9.149
nicor_hf,7_18_OTHER_ORAL_ANTI_PLATELET,2025-04-24,10.036
nicor_hf,11_08_TREATMENT_BETA_BLOCKER_REASON,2025-04-24,0.812
nicor_hf,9_23_ECHO_OR_OTHER_GOLD_STANDARD_TEST_E_G_MRI_NUCLEAR_SCAN_OR_ANGIOGRAM,2025-04-24,1.447
nicor_hf,7_34_NITRATES_HF,2025-04-24,9.723
nicor_hf,11_15_TREATMENTARA_DOSE,2025-04-24,21.722
nicor_hf,11_06_TREATMENT_BETA_BLOCKER,2025-04-24,96.008
nicor_hf,15_03_CARDIOTHORACIC_SURGERY,2025-04-24,20.131
nicor_hf,4_10_PREVIOUS_CONGENITAL_HEART_DISEASE,2025-04-24,21.245
nicor_hf,ProductionDate,2025-04-24,100
nicor_hf,8_04A_HEART_RATE_ON_ADMISSION,2025-04-24,99.924
nicor_hf,11_03_ACE_I_REASON,2025-04-24,1.247
nicor_hf,7_06_BETA_BLOCKER,2025-04-24,13.882
nicor_hf,11_25_THERAPY_FOR_LIPIDS_DOSE,2025-04-24,5.462
nicor_hf,7_42_HYDRALAZINE,2025-04-24,11.132
nicor_hf,8_01_HEIGHT,2025-04-24,77.352
nicor_hf,7_37_CURRENT_DIABETES_THERAPY,2025-04-24,8.873
nicor_hf,11_29_TREATMENTAMIODARONE,2025-04-24,14.027
nicor_hf,7_22_CCB,2025-04-24,10.644
nicor_hf,11_28B_TREATMENT_OTHER_ORAL_ANTICOAGULANT_DOSE,2025-04-24,3.761
nicor_hf,7_11_DIURETIC_THIAZIDE,2025-04-24,13.203
nicor_hf,15_14_STABLE_ON_ORAL_THERAPY_AFTER_DISCHARGE_PLANNING,2025-04-24,95.539
nicor_hf,11_10_LOOP_DOSE,2025-04-24,59.834
nicor_hf,7_03_ACE_I_REASON,2025-04-24,0.551
nicor_hf,11_33_TREATMENT_NSAID,2025-04-24,12.008
nicor_hf,9_01_HB,2025-04-24,98.108
nicor_hf,11_41_TREATMENT_IVABRADINE_DOSE,2025-04-24,0.402
nicor_hf,4_17_PREVIOUS_COPD,2025-04-24,99.93
nicor_hf,7_04_ARB,2025-04-24,13.471
nicor_hf,7_27_INR,2025-04-24,1.489
nicor_hf,11_05_TREATMENT_ARB_DOSE,2025-04-24,7.379
nicor_hf,9_33_CHEST_X_CARDIOTHORACIC_RATIO,2025-04-24,2.206
nicor_hf,11_09_TREATMENT_DIURETIC_LOOP,2025-04-24,94.462
nicor_hf,7_26_WARFARIN_HF,2025-04-24,10.52
nicor_hf,4_14_PREVIOUS_DIABETES,2025-04-24,99.934
nicor_hf,8_02_WEIGHT,2025-04-24,99.76
nicor_hf,15_07_CARDIOLOGY_FU,2025-04-24,95.731
nicor_hf,9_35_CHEST_X_PULMONARY_OEDEMA,2025-04-24,15.517
nicor_hf,4_08_PREVIOUS_DEVICE_MODE,2025-04-24,2.25
nicor_hf,8_02A_WEIGHT_ON_ADMISSION,2025-04-24,99.92
nicor_hf,11_34_TREATMENT_NITRATES_HF,2025-04-24,14.719
nicor_hf,11_43_TREATMENT_HYDRALAZINE_DOSE,2025-04-24,0.462
nicor_hf,7_10_LOOP_DOSE,2025-04-24,5.437
nicor_hf,7_36_BRONCHODILATORS,2025-04-24,10.269
nicor_hf,7_29_AMIODARONE,2025-04-24,11.146
nicor_hf,7_31_ALLOPURINOL,2025-04-24,10.543
nicor_hf,11_07_TREATMENT_BETA_BLOCKER_DOSE,2025-04-24,45.834
nicor_hf,11_26_TREATMENT_WARFARIN_HF,2025-04-24,13.729
nicor_hf,1_08_ETHNIC_CATEGORY,2025-04-24,54.971
nicor_hf,11_31_TREATMENT_ALLOPURINOL,2025-04-24,12.389
nicor_hf,15_04_TRANSPLANT,2025-04-24,21.18
nicor_hf,7_28A_OTHER_ORAL_ANTICOAGULANT,2025-04-24,10.782
nicor_hf,7_23_CCB_DOSE,2025-04-24,1.172
nicor_hf,9_29_MRI_SYSTOLIC_DYSFUNCTION,2025-04-24,14.518
nicor_hf,11_27_TREATMENT_INR,2025-04-24,0.706
nicor_hf,4_07_PREVIOUS_DEVICE_THERAPY,2025-04-24,99.86
nicor_hf,11_37_TREATMENT_DIABETES_THERAPY,2025-04-24,11.893
nicor_hf,7_14_ARA_REASON,2025-04-24,0.482
nicor_hf,3_01_BREATHLESSNESS,2025-04-24,99.918
nicor_hf,11_01_TREATMENT_ACEI,2025-04-24,96.022
nicor_hf,4_15_PREVIOUS_CVA,2025-04-24,22.148
nicor_hf,9_03_CREATININE_UMOL_L,2025-04-24,99.921
nicor_hf,7_12_THIAZIDE_DOSE,2025-04-24,0.376
nicor_hf,7_28B_OTHER_ORAL_ANTICOAGULANT_DOSE,2025-04-24,0.661
nicor_hf_v5,LSOA_OF_RESIDENCE,2025-04-24,99.9
nicor_hf_v5,5_06_AMYLOID,2025-04-24,99.094
nicor_hf_v5,11_02_ACE_INHIBITOR_DOSE_DISCHARGE,2025-04-24,23.118
nicor_hf_v5,7_24_STATIN_ADMISSION,2025-04-24,12.532
nicor_hf_v5,4_15_CEREBRAL_VASCULAR_ACCIDENT_CVA,2025-04-24,99.09
nicor_hf_v5,7_37_DIABETES_THERAPY_ADMISSION,2025-04-24,9.692
nicor_hf_v5,MONTH_YEAR_OF_BIRTH,2025-04-24,100
nicor_hf_v5,2_04AI_SPECIALIST_INPUT,2025-04-24,99.433
nicor_hf_v5,15_00_WAS_A_REFERRAL_TO_THE_HOSPITAL_HEART_FAILURE_NURSE_FOLLOW_UP_MADE,2025-04-24,89.93
nicor_hf_v5,7_16_ASPIRIN_ADMISSION,2025-04-24,11.964
nicor_hf_v5,7_09_LOOP_DIURETIC_ADMISSION,2025-04-24,14.501
nicor_hf_v5,11_04_ARB_DISCHARGE,2025-04-24,89.904
nicor_hf_v5,8_01_HEIGHT,2025-04-24,81.619
nicor_hf_v5,4_08_DEVICE_MODE_PRIOR_TO_OR_DURING_THIS_ADMISSION,2025-04-24,0.744
nicor_hf_v5,7_10_LOOP_DIURETIC_DOSE_ADMISSION,2025-04-24,6.941
nicor_hf_v5,4_14_DIABETES,2025-04-24,99.436
nicor_hf_v5,4_18_ATRIAL_FIBRILLATION_FLUTTER,2025-04-24,98.24
nicor_hf_v5,11_28_WARFARIN_DOSE_DISCHARGE,2025-04-24,0.681
nicor_hf_v5,15_04_WAS_A_REFERRAL_FOR_TRANSPLANT_MADE,2025-04-24,84.058
nicor_hf_v5,LA_OF_REGISTRATION,2025-04-24,98.361
nicor_hf_v5,9_23_ECHO_OR_OTHER_GOLD_STANDARD_TEST_E_G_MRI_RECORDED_WITHIN_12_MONTHS_OF_ADMISSION,2025-04-24,72.57
nicor_hf_v5,11_32_ALLOPURINOL_DOSE_DISCHARGE,2025-04-24,1.487
nicor_hf_v5,11_10_LOOP_DIURETIC_DOSE_DISCHARGE,2025-04-24,61.813
nicor_hf_v5,9_05_SERUM_POTASSIUM_DISCHARGE,2025-04-24,99.424
nicor_hf_v5,7_28A_OTHER_ORAL_ANTICOAGULANT_ADMISSION,2025-04-24,13.174
nicor_hf_v5,7_03_ACE_I_CONTRAINDICATION_ADMISSION,2025-04-24,0.553
nicor_hf_v5,LSOA_OF_REGISTRATION,2025-04-24,98.361
nicor_hf_v5,11_21_DIGOXIN_DOSE_DISCHARGE,2025-04-24,9.711
nicor_hf_v5,11_20_DIGOXIN_DISCHARGE,2025-04-24,89.899
nicor_hf_v5,15_19_HAS_A_HEART_FAILURE_MANAGEMENT_PLAN_BEEN_COMMUNICATED_TO_THE_PRIMARY_CARE_TEAM,2025-04-24,89.543
nicor_hf_v5,9_06_CREATININE_ADMISSION,2025-04-24,99.416
nicor_hf_v5,4_00_IHD,2025-04-24,99.435
nicor_hf_v5,11_11_THIAZIDE_OR_METOLAZONE_DISCHARGE,2025-04-24,89.894
nicor_hf_v5,11_37_DIABETES_THERAPY_DISCHARGE,2025-04-24,88.331
nicor_hf_v5,4_12_HYPERTENSION,2025-04-24,99.436
nicor_hf_v5,4_14A_ASTHMA,2025-04-24,99.428
nicor_hf_v5,11_40_IVABRADINE_DISCHARGE,2025-04-24,88.882
nicor_hf_v5,2_02_IS_THIS_AN_ELECTIVE_ADMISSION,2025-04-24,97.198
nicor_hf_v5,7_34_ORAL_NITRATES_ADMISSION,2025-04-24,10.482
nicor_hf_v5,5_05_CURRENT_MALIGNANCY,2025-04-24,98.957
nicor_hf_v5,11_45_ARNI_DOSE_DISCHARGE_MG_DAY,2025-04-24,7.141
nicor_hf_v5,7_25_STATIN_DOSE_ADMISSION,2025-04-24,4.358
nicor_hf_v5,11_43_HYDRALAZINE_DOSE_DISCHARGE,2025-04-24,0.747
nicor_hf_v5,CCG_OF_RESIDENCE,2025-04-24,99.954
nicor_hf_v5,7_17_ASPIRIN_DOSE_ADMISSION,2025-04-24,1.868
nicor_hf_v5,15_12_WAS_A_REVIEW_APPOINTMENT_WITH_THE_SPECIALIST_MULTIDISCIPLINARY_HF_TEAM_MADE,2025-04-24,89.937
nicor_hf_v5,15_22_WAS_THE_PATIENT_TRANSFERRED_TO_ANOTHER_HOSPITAL,2025-04-24,89.04
nicor_hf_v5,9_21_ECG,2025-04-24,99.305
nicor_hf_v5,11_33_NSAID_DISCHARGE,2025-04-24,10.289
nicor_hf_v5,8_02_WEIGHT_DISCHARGE,2025-04-24,99.216
nicor_hf_v5,7_32_ALLOPURINOL_DOSE_ADMISSION,2025-04-24,1.024
nicor_hf_v5,1_08_ETHNIC_CATEGORY,2025-04-24,62.856
nicor_hf_v5,14_00_CONFIRMED_DIAGNOSIS_OF_HEART_FAILURE,2025-04-24,99.414
nicor_hf_v5,15_21_IS_THE_FIRST_HF_FOLLOW_UP_APPOINTMENT_WITHIN_2_WEEKS,2025-04-24,89.449
nicor_hf_v5,5_01_CARDIOMYOPATHY,2025-04-24,99.068
nicor_hf_v5,7_18_OTHER_ORAL_ANTI_PLATELET_ADMISSION,2025-04-24,10.874
nicor_hf_v5,15_13_DATE_OF_REVIEW_APPOINTMENT,2025-04-24,74.756
nicor_hf_v5,7_02_ACE_INHIBITOR_DOSE_ADMISSION,2025-04-24,3.868
nicor_hf_v5,15_23_WAS_A_REFERRAL_TO_GERIATRICIAN_WITH_INTEREST_IN_HF_MADE,2025-04-24,89.715
nicor_hf_v5,11_14_MRA_CONTRAINDICATION_DISCHARGE,2025-04-24,0.925
nicor_hf_v5,11_34_ORAL_NITRATES_DISCHARGE,2025-04-24,12.535
nicor_hf_v5,15_03_WAS_A_REFERRAL_FOR_CARDIOTHORACIC_SURGERY_MADE,2025-04-24,84.06
nicor_hf_v5,7_47_SGLT2_INHIBITORS_ADMISSION,2025-04-24,10.262
nicor_hf_v5,11_44_ARNI_DISCHARGE,2025-04-24,88.503
nicor_hf_v5,5_04_PREVIOUS_MALIGNANCY,2025-04-24,99.1
nicor_hf_v5,7_36_BRONCHODILATORS_ADMISSION,2025-04-24,11.665
nicor_hf_v5,7_31_ALLOPURINOL_ADMISSION,2025-04-24,11.767
nicor_hf_v5,4_09_VALVE_DISEASE,2025-04-24,99.408
nicor_hf_v5,4_07_DEVICE_THERAPY_PRIOR_TO_OR_DURING_THIS_ADMISSION,2025-04-24,99.415
nicor_hf_v5,11_09_LOOP_DIURETIC_DISCHARGE,2025-04-24,89.321
nicor_hf_v5,9_03_CREATININE_DISCHARGE,2025-04-24,99.422
nicor_hf_v5,ProductionDate,2025-04-24,100
nicor_hf_v5,15_05_WAS_A_REFERRAL_TO_PALLIATIVE_CARE_SERVICES_MADE,2025-04-24,84.151
nicor_hf_v5,7_29_AMIODARONE_ADMISSION,2025-04-24,11.779
nicor_hf_v5,7_07_BETA_BLOCKER_DOSE_ADMISSION,2025-04-24,6.841
nicor_hf_v5,LA_OF_RESIDENCE,2025-04-24,99.9
nicor_hf_v5,7_05_ARB_DOSE_ADMISSION,2025-04-24,2.423
nicor_hf_v5,7_26_WARFARIN_ADMISSION,2025-04-24,12.244
nicor_hf_v5,11_05_ARB_DOSE_DISCHARGE,2025-04-24,8.183
nicor_hf_v5,7_21_DIGOXIN_DOSE_ADMISSION,2025-04-24,1.187
nicor_hf_v5,5_02_SMOKING_HISTORY,2025-04-24,16.604
nicor_hf_v5,11_13_MRA_DISCHARGE,2025-04-24,89.891
nicor_hf_v5,11_46_ARNI_CONTRAINDICATION_DISCHARGE,2025-04-24,0.576
nicor_hf_v5,9_04_SERUM_SODIUM_DISCHARGE,2025-04-24,99.425
nicor_hf_v5,15_07_WAS_A_REFERRAL_TO_CARDIOLOGY_FOLLOW_UP_MADE,2025-04-24,89.93
nicor_hf_v5,11_31_ALLOPURINOL_DISCHARGE,2025-04-24,10.831
nicor_hf_v5,11_41_IVABRADINE_DOSE_DISCHARGE,2025-04-24,1.099
nicor_hf_v5,14_01_HEART_FAILURE_DIAGNOSIS,2025-04-24,88.006
nicor_hf_v5,11_06_BETA_BLOCKER_DISCHARGE,2025-04-24,89.91
nicor_hf_v5,7_13_MRA_ADMISSION,2025-04-24,14.359
nicor_hf_v5,CCG_OF_REGISTRATION,2025-04-24,98.53
nicor_hf_v5,7_42_HYDRALAZINE_ADMISSION,2025-04-24,12.735
nicor_hf_v5,9_24_LVEF_MOST_RECENT_EITHER_MEASURED_OR_VISUALLY_ESTIMATED_,2025-04-24,0
nicor_hf_v5,ICS_OF_REGISTRATION,2025-04-24,98.53
nicor_hf_v5,7_45_ARNI_DOSE_ADMISSION_MG_DAY,2025-04-24,1.028
nicor_hf_v5,ICS_OF_RESIDENCE,2025-04-24,99.897
nicor_hf_v5,9_13_BNP,2025-04-24,99.053
nicor_hf_v5,7_14_MRA_CONTRAINDICATION_ADMISSION,2025-04-24,0.366
nicor_hf_v5,PERSON_ID_DEID,2025-04-24,99.957
nicor_hf_v5,8_02A_WEIGHT_ADMISSION,2025-04-24,99.437
nicor_hf_v5,7_22_CCB_ADMISSION,2025-04-24,11.558
nicor_hf_v5,3_04_PERIPHERAL_OEDEMA,2025-04-24,99.498
nicor_hf_v5,11_01_ACE_INHIBITOR_DISCHARGE,2025-04-24,89.919
nicor_hf_v5,11_15_MRA_DOSE_DISCHARGE,2025-04-24,27.067
nicor_hf_v5,9_29_MRI_SYSTOLIC_DYSFUNCTION,2025-04-24,10.713
nicor_hf_v5,11_03_ACE_I_CONTRAINDICATION_DISCHARGE,2025-04-24,1.53
nicor_hf_v5,11_08_BETA_BLOCKER_CONTRAINDICATION_DISCHARGE,2025-04-24,0.701
nicor_hf_v5,7_41_IVABRADINE_DOSE_ADMISSION,2025-04-24,0.297
nicor_hf_v5,7_44_ARNI_ADMISSION,2025-04-24,11.206
nicor_hf_v5,11_42_HYDRALAZINE_DISCHARGE,2025-04-24,14.247
nicor_hf_v5,11_16_ASPIRIN_DISCHARGE,2025-04-24,13.208
nicor_hf_v5,7_28B_OTHER_ORAL_ANTICOAGULANT_DOSE_ADMISSION,2025-04-24,3.313
nicor_hf_v5,7_33_NSAID_ADMISSION,2025-04-24,11.724
nicor_hf_v5,7_20_DIGOXIN_ADMISSION,2025-04-24,13.586
nicor_hf_v5,7_43_HYDRALAZINE_DOSE_ADMISSION,2025-04-24,0.5
nicor_hf_v5,7_30_AMIODARONE_DOSE_ADMISSION,2025-04-24,0.668
nicor_hf_v5,11_26_WARFARIN_DISCHARGEF,2025-04-24,89.316
nicor_hf_v5,15_09_WAS_A_REFERRAL_TO_HF_CARDIOLOGIST_FOLLOW_UP_MADE,2025-04-24,89.702
nicor_hf_v5,8_04_HEART_RATE_DISCHARGE,2025-04-24,99.221
nicor_hf_v5,9_01_HB_DISCHARGE,2025-04-24,99.426
nicor_hf_v5,2_01_IS_THIS_AN_EMERGENCY_ADMISSION_FOR_HEART_FAILURE,2025-04-24,97.37
nicor_hf_v5,7_15_MRA_DOSE_ADMISSION,2025-04-24,3.408
nicor_hf_v5,3_01_BREATHLESSNESS,2025-04-24,99.499
nicor_hf_v5,2_00_DATE_OF_ADMISSION,2025-04-24,99.826
nicor_hf_v5,11_47_SGLT2_INHIBITORS_DISCHARGE,2025-04-24,71.086
nicor_hf_v5,11_07_BETA_BLOCKER_DOSE_DISCHARGE,2025-04-24,50.566
nicor_hf_v5,11_27_INR_DISCHARGE,2025-04-24,0.892
nicor_hf_v5,15_01_WAS_A_REFERRAL_TO_CARDIAC_REHABILITATION_MADE,2025-04-24,89.926
nicor_hf_v5,7_46_ARNI_CONTRAINDICATION_ADMISSION,2025-04-24,0.177
nicor_hf_v5,7_08_BETA_BLOCKER_CONTRAINDICATION_ADMISSION,2025-04-24,0.451
nicor_hf_v5,7_01_ACE_INHIBITOR_ADMISSION,2025-04-24,14.583
nicor_hf_v5,15_14_WAS_THE_PATIENT_STABLE_ON_ORAL_THERAPY_AFTER_DISCHARGE_PLANNING,2025-04-24,89.902
nicor_hf_v5,8_04A_HEART_RATE_ADMISSION,2025-04-24,99.469
nicor_hf_v5,7_04_ARB_ADMISSION,2025-04-24,14.283
nicor_hf_v5,11_23_CCB_DOSE_DISCHARGE,2025-04-24,1.962
nicor_hf_v5,7_23_CCB_DOSE_ADMISSION,2025-04-24,1.863
nicor_hf_v5,7_35_ORAL_NITRATE_DOSE_ADMISSION,2025-04-24,0.994
nicor_hf_v5,4_17_CHRONIC_OBSTRUCTIVE_PULMONARY_DISEASE_COPD,2025-04-24,99.428
nicor_hf_v5,15_16_WAS_A_REFERRAL_TO_HF_SPECIALIST_PHARMACIST_FOLLOW_UP_MADE,2025-04-24,89.369
nicor_hf_v5,7_11_THIAZIDE_OR_METOLAZONE_ADMISSION,2025-04-24,12.989
nicor_hf_v5,11_35_ORAL_NITRATES_DOSE_DISCHARGE,2025-04-24,1.755
nicor_hf_v5,9_35_CHEST_X_RAY_PULMONARY_OEDEMA,2025-04-24,11.949
nicor_hf_v5,GP_PRACTICE_CODE_TRACED,2025-04-24,98.533
nicor_hf_v5,2_04_MAIN_PLACE_OF_CARE,2025-04-24,99.527
nicor_hf_v5,15_17_IS_A_HEART_FAILURE_PRE_DISCHARGE_MANAGEMENT_PLAN_IN_PLACE,2025-04-24,89.524
nicor_hf_v5,1_07_PATIENT_SEX,2025-04-24,100
nicor_hf_v5,15_08_WAS_A_REFERRAL_TO_THE_COMMUNITY_HEART_FAILURE_NURSE_FOLLOW_UP_MADE,2025-04-24,88.53
nicor_hf_v5,11_12_THIAZIDE_OR_METOLAZONE_DOSE_DISCHARGE,2025-04-24,2.718
nicor_hf_v5,8_06A_SYSTOLIC_BLOOD_PRESSURE_ADMISSION,2025-04-24,99.47
nicor_hf_v5,9_16_QRS_DURATION,2025-04-24,99.123
